"Id","Season","Week","Season Type","Home Division","Away Division"
"401282799","2021","10","regular","fbs","fbs"
"401282122","2021","10","regular","fbs","fbs"
"401282720","2021","10","regular","fbs","fbs"
"401282124","2021","10","regular","fbs","fbs"
"401282678","2021","10","regular","fbs","fbs"
"401282682","2021","10","regular","fbs","fbs"
"401282681","2021","10","regular","fbs","fbs"
"401309633","2021","10","regular","fbs","fbs"
"401301035","2021","10","regular","fbs","fbs"
"401309889","2021","10","regular","fbs","fbs"
"401309635","2021","10","regular","fbs","fbs"
"401282252","2021","10","regular","fbs","fbs"
"401282247","2021","10","regular","fbs","fbs"
"401282710","2021","10","regular","fbs","fbs"
"401282824","2021","10","regular","fbs","fbs"
"401287937","2021","10","regular","fbs","fbs"
"401287936","2021","10","regular","fbs","fbs"
"401282768","2021","10","regular","fbs","fbs"
"401286303","2021","10","regular","fbs","fcs"
"401310736","2021","10","regular","fbs","fbs"
"401301037","2021","10","regular","fbs","fbs"
"401282787","2021","10","regular","fbs","fbs"
"401282126","2021","10","regular","fbs","fbs"
"401282251","2021","10","regular","fbs","fbs"
"401309914","2021","10","regular","fbs","fcs"
"401309636","2021","10","regular","fbs","fbs"
"401301036","2021","10","regular","fbs","fbs"
"401310738","2021","10","regular","fbs","fbs"
"401282121","2021","10","regular","fbs","fbs"
"401282679","2021","10","regular","fbs","fbs"
"401282249","2021","10","regular","fbs","fbs"
"401309634","2021","10","regular","fbs","fbs"
"401310735","2021","10","regular","fbs","fbs"
"401282120","2021","10","regular","fbs","fbs"
"401310737","2021","10","regular","fbs","fbs"
"401309891","2021","10","regular","fbs","fbs"
"401282123","2021","10","regular","fbs","fbs"
"401282757","2021","10","regular","fbs","fbs"
"401282248","2021","10","regular","fbs","fbs"
"401282125","2021","10","regular","fbs","fbs"
"401282727","2021","10","regular","fbs","fbs"
"401282680","2021","10","regular","fbs","fbs"
"401287934","2021","10","regular","fbs","fbs"
"401301038","2021","10","regular","fbs","fbs"
"401309890","2021","10","regular","fbs","fbs"
"401310740","2021","10","regular","fbs","fbs"
"401282253","2021","10","regular","fbs","fbs"
"401309892","2021","10","regular","fbs","fbs"
"401310739","2021","10","regular","fbs","fbs"
"401309584","2021","11","regular","fbs","fbs"
"401308840","2021","11","regular","fbs","fbs"
"401309583","2021","11","regular","fbs","fbs"
"401309587","2021","11","regular","fbs","fbs"
"401309585","2021","11","regular","fbs","fbs"
"401309586","2021","11","regular","fbs","fbs"
"401282683","2021","11","regular","fbs","fbs"
"401301040","2021","11","regular","fbs","fbs"
"401310742","2021","11","regular","fbs","fbs"
"401310254","2021","11","regular","fbs","fcs"
"401282684","2021","11","regular","fbs","fbs"
"401286304","2021","11","regular","fbs","fcs"
"401287938","2021","11","regular","fbs","fbs"
"401301042","2021","11","regular","fbs","fbs"
"401282687","2021","11","regular","fbs","fbs"
"401282728","2021","11","regular","fbs","fbs"
"401282127","2021","11","regular","fbs","fbs"
"401287939","2021","11","regular","fbs","fbs"
"401301041","2021","11","regular","fbs","fbs"
"401301043","2021","11","regular","fbs","fbs"
"401282129","2021","11","regular","fbs","fcs"
"401282128","2021","11","regular","fbs","fbs"
"401282780","2021","11","regular","fbs","fbs"
"401282806","2021","11","regular","fbs","fbs"
"401309639","2021","11","regular","fbs","fbs"
"401282259","2021","11","regular","fbs","fbs"
"401309896","2021","11","regular","fbs","fbs"
"401309637","2021","11","regular","fbs","fbs"
"401309640","2021","11","regular","fbs","fbs"
"401282133","2021","11","regular","fbs","fbs"
"401309641","2021","11","regular","fbs","fbs"
"401282254","2021","11","regular","fbs","fbs"
"401282762","2021","11","regular","fbs","fbs"
"401287942","2021","11","regular","fbs","fbs"
"401282685","2021","11","regular","fbs","fbs"
"401282255","2021","11","regular","fbs","fbs"
"401282689","2021","11","regular","fbs","fbs"
"401282812","2021","11","regular","fbs","fbs"
"401282260","2021","11","regular","fbs","fbs"
"401282256","2021","11","regular","fbs","fbs"
"401282257","2021","11","regular","fbs","fbs"
"401282686","2021","11","regular","fbs","fbs"
"401282132","2021","11","regular","fbs","fbs"
"401310745","2021","11","regular","fbs","fbs"
"401282258","2021","11","regular","fbs","fbs"
"401282771","2021","11","regular","fbs","fbs"
"401301044","2021","11","regular","fbs","fbs"
"401309638","2021","11","regular","fbs","fbs"
"401309894","2021","11","regular","fbs","fbs"
"401282131","2021","11","regular","fbs","fbs"
"401310743","2021","11","regular","fbs","fbs"
"401309897","2021","11","regular","fbs","fbs"
"401310741","2021","11","regular","fbs","fbs"
"401282134","2021","11","regular","fbs","fbs"
"401282688","2021","11","regular","fbs","fbs"
"401282690","2021","11","regular","fbs","fbs"
"401287941","2021","11","regular","fbs","fbs"
"401282130","2021","11","regular","fbs","fbs"
"401287940","2021","11","regular","fbs","fbs"
"401309898","2021","11","regular","fbs","fbs"
"401309895","2021","11","regular","fbs","fbs"
"401310744","2021","11","regular","fbs","fbs"
"401310746","2021","11","regular","fbs","fbs"
"401309589","2021","12","regular","fbs","fbs"
"401309588","2021","12","regular","fbs","fbs"
"401308841","2021","12","regular","fbs","fbs"
"401309590","2021","12","regular","fbs","fbs"
"401309591","2021","12","regular","fbs","fbs"
"401282691","2021","12","regular","fbs","fbs"
"401282264","2021","12","regular","fbs","fbs"
"401310747","2021","12","regular","fbs","fbs"
"401309899","2021","12","regular","fbs","fbs"
"401301045","2021","12","regular","fbs","fbs"
"401310751","2021","12","regular","fbs","fbs"
"401301048","2021","12","regular","fbs","fbs"
"401287944","2021","12","regular","fbs","fbs"
"401282693","2021","12","regular","fbs","fbs"
"401282818","2021","12","regular","fbs","fbs"
"401286305","2021","12","regular","fbs","fbs"
"401282696","2021","12","regular","fbs","fcs"
"401282808","2021","12","regular","fbs","fbs"
"401287947","2021","12","regular","fbs","fbs"
"401282263","2021","12","regular","fbs","fbs"
"401282144","2021","12","regular","fbs","fcs"
"401309592","2021","12","regular","fbs","fbs"
"401282692","2021","12","regular","fbs","fbs"
"401282140","2021","12","regular","fbs","fcs"
"401282786","2021","12","regular","fbs","fbs"
"401282136","2021","12","regular","fbs","fcs"
"401282137","2021","12","regular","fbs","fbs"
"401309644","2021","12","regular","fbs","fbs"
"401309643","2021","12","regular","fbs","fbs"
"401282721","2021","12","regular","fbs","fbs"
"401282697","2021","12","regular","fbs","fbs"
"401309903","2021","12","regular","fbs","fbs"
"401282698","2021","12","regular","fbs","fbs"
"401282803","2021","12","regular","fbs","fbs"
"401282732","2021","12","regular","fbs","fbs"
"401282265","2021","12","regular","fbs","fbs"
"401282261","2021","12","regular","fbs","fbs"
"401301046","2021","12","regular","fbs","fbs"
"401282770","2021","12","regular","fbs","fbs"
"401309642","2021","12","regular","fbs","fbs"
"401282267","2021","12","regular","fbs","fbs"
"401301047","2021","12","regular","fbs","fbs"
"401282135","2021","12","regular","fbs","fbs"
"401309904","2021","12","regular","fbs","fbs"
"401282141","2021","12","regular","fbs","fbs"
"401286293","2021","12","regular","fbs","fbs"
"401282266","2021","12","regular","fbs","fbs"
"401282695","2021","12","regular","fbs","fbs"
"401309645","2021","12","regular","fbs","fbs"
"401287945","2021","12","regular","fbs","fbs"
"401301049","2021","12","regular","fbs","fbs"
"401286298","2021","12","regular","fbs","fbs"
"401287943","2021","12","regular","fbs","fbs"
"401282262","2021","12","regular","fbs","fbs"
"401282142","2021","12","regular","fbs","fbs"
"401309900","2021","12","regular","fbs","fbs"
"401309901","2021","12","regular","fbs","fbs"
"401282139","2021","12","regular","fbs","fbs"
"401282143","2021","12","regular","fbs","fbs"
"401282694","2021","12","regular","fbs","fbs"
"401310750","2021","12","regular","fbs","fbs"
"401287946","2021","12","regular","fbs","fbs"
"401282138","2021","12","regular","fbs","fbs"
"401310748","2021","12","regular","fbs","fbs"
"401309902","2021","12","regular","fbs","fbs"
"401310749","2021","12","regular","fbs","fbs"
"401309593","2021","13","regular","fbs","fbs"
"401309594","2021","13","regular","fbs","fbs"
"401310757","2021","13","regular","fbs","fbs"
"401282151","2021","13","regular","fbs","fbs"
"401287952","2021","13","regular","fbs","fbs"
"401309595","2021","13","regular","fbs","fbs"
"401310753","2021","13","regular","fbs","fbs"
"401309596","2021","13","regular","fbs","fbs"
"401310755","2021","13","regular","fbs","fbs"
"401282761","2021","13","regular","fbs","fbs"
"401282274","2021","13","regular","fbs","fbs"
"401301051","2021","13","regular","fbs","fbs"
"401301050","2021","13","regular","fbs","fbs"
"401309648","2021","13","regular","fbs","fbs"
"401282145","2021","13","regular","fbs","fbs"
"401310752","2021","13","regular","fbs","fbs"
"401309906","2021","13","regular","fbs","fbs"
"401287949","2021","13","regular","fbs","fbs"
"401282699","2021","13","regular","fbs","fbs"
"401309905","2021","13","regular","fbs","fbs"
"401287948","2021","13","regular","fbs","fbs"
"401282148","2021","13","regular","fbs","fbs"
"401301052","2021","13","regular","fbs","fbs"
"401282147","2021","13","regular","fbs","fbs"
"401282781","2021","13","regular","fbs","fbs"
"401308842","2021","13","regular","fbs","fbs"
"401309597","2021","13","regular","fbs","fbs"
"401286299","2021","13","regular","fbs","fbs"
"401282766","2021","13","regular","fbs","fbs"
"401282700","2021","13","regular","fbs","fbs"
"401301054","2021","13","regular","fbs","fbs"
"401282701","2021","13","regular","fbs","fbs"
"401282271","2021","13","regular","fbs","fbs"
"401282273","2021","13","regular","fbs","fbs"
"401309649","2021","13","regular","fbs","fbs"
"401309647","2021","13","regular","fbs","fbs"
"401282268","2021","13","regular","fbs","fbs"
"401309646","2021","13","regular","fbs","fbs"
"401282269","2021","13","regular","fbs","fbs"
"401310756","2021","13","regular","fbs","fbs"
"401286306","2021","13","regular","fbs","fbs"
"401282753","2021","13","regular","fbs","fbs"
"401282146","2021","13","regular","fbs","fbs"
"401309908","2021","13","regular","fbs","fbs"
"401282785","2021","13","regular","fbs","fbs"
"401282722","2021","13","regular","fbs","fbs"
"401282272","2021","13","regular","fbs","fbs"
"401282703","2021","13","regular","fbs","fbs"
"401282153","2021","13","regular","fbs","fbs"
"401301055","2021","13","regular","fbs","fbs"
"401309650","2021","13","regular","fbs","fbs"
"401282794","2021","13","regular","fbs","fbs"
"401309909","2021","13","regular","fbs","fbs"
"401282270","2021","13","regular","fbs","fbs"
"401287950","2021","13","regular","fbs","fbs"
"401282150","2021","13","regular","fbs","fbs"
"401301053","2021","13","regular","fbs","fbs"
"401282702","2021","13","regular","fbs","fbs"
"401282149","2021","13","regular","fbs","fbs"
"401287951","2021","13","regular","fbs","fbs"
"401282152","2021","13","regular","fbs","fbs"
"401282711","2021","13","regular","fbs","fbs"
"401310754","2021","13","regular","fbs","fbs"
"401309910","2021","13","regular","fbs","fbs"
"401309907","2021","13","regular","fbs","fbs"
"401282156","2021","14","regular","fbs","fbs"
"401331159","2021","14","regular","fbs","fbs"
"401331160","2021","14","regular","fbs","fbs"
"401287953","2021","14","regular","fbs","fbs"
"401310676","2021","14","regular","fbs","fbs"
"401331161","2021","14","regular","fbs","fbs"
"401282154","2021","14","regular","fbs","fbs"
"401331162","2021","14","regular","fbs","fbs"
"401331447","2021","14","regular","fbs","fbs"
"401331163","2021","14","regular","fbs","fbs"
"401387250","2021","14","regular","fbs","fbs"
"401301056","2021","15","regular","fbs","fbs"
